GLACCOUNT;FUNCTIONALAREA;TRANSACTIONTYPE;TRADINGPARTNER;CONTIGENCY1;CONTIGENCY2;CONTIGENCY3;CONTIGENCY4;CONTIGENCY5;CONTIGENCY6;CONTIGENCY7;REKNR;REKOMS;DI1NR;DI2NR;REFNR;ORGNR_COR;TRANR;CATNR;JNLOMS;XLSBLD
35300100;;;NL37;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;1050U29;S_MA;U;;BS_IC
35300100;;;NL38;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;1050U37;S_MA;U;;BS_IC
35300100;;;IE39;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9981U01;S_MA;U;;BS_IC
35300100;;;ES42;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S115U01;S_MA;U;;BS_IC
35300100;;;IE43;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9740U01;S_MA;U;;BS_IC
35300100;;;NL45;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;1050U24;S_MA;U;;BS_IC
35300100;;;NL46;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;1050U36;S_MA;U;;BS_IC
35300100;;;BE38;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S150U01;S_MA;U;;BS_IC
35300100;;;IE44;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9949U16;S_MA;U;;BS_IC
35300100;;;SE36;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S153U01;S_MA;U;;BS_IC
35300100;;;SE37;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S153U01;S_MA;U;;BS_IC
35300100;;;SE38;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S153U01;S_MA;U;;BS_IC
35300100;;;BE41;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S007U01;S_MA;U;;BS_IC
35300100;;;US36;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9712U01;S_MA;U;;BS_IC
35300101;;;;;;;;;;;BS337400;Intercompany current for intercompany cash pool;;;;;S_MA;U;;BS
35300101;;;AE35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2165U01;S_MA;U;;BS_IC
35300101;;;AT35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2162U01;S_MA;U;;BS_IC
35300101;;;AT40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;1045U01;S_MA;U;;BS_IC
35300101;;;AU35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2161U01;S_MA;U;;BS_IC
35300101;;;BE35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S038U01;S_MA;U;;BS_IC
35300101;;;BE40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2340U01;S_MA;U;;BS_IC
35300101;;;CH35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S071U01;S_MA;U;;BS_IC
35300101;;;CH41;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S105U01;S_MA;U;;BS_IC
35300101;;;CN35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5327U01;S_MA;U;;BS_IC
35300101;;;CZ35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5317U01;S_MA;U;;BS_IC
35300101;;;DE35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5300U01;S_MA;U;;BS_IC
35300101;;;DE40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;1020U01;S_MA;U;;BS_IC
35300101;;;DE41;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S005U01;S_MA;U;;BS_IC
35300101;;;DE91;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5324U01;S_MA;U;;BS_IC
35300101;;;DE92;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5323U01;S_MA;U;;BS_IC
35300101;;;DK40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2156U01;S_MA;U;;BS_IC
35300101;;;ES35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S060U01;S_MA;U;;BS_IC
35300101;;;ES40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S115U01;S_MA;U;;BS_IC
35300101;;;ES41;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S115U01;S_MA;U;;BS_IC
35300101;;;FI40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S108U02;S_MA;U;;BS_IC
35300101;;;FR35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S059U01;S_MA;U;;BS_IC
35300101;;;GB35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2160U01;S_MA;U;;BS_IC
35300101;;;GB40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;6053U01;S_MA;U;;BS_IC
35300101;;;HK91;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5326U01;S_MA;U;;BS_IC
35300101;;;IE40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9727U04;S_MA;U;;BS_IC
35300101;;;IE41;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;7140U01;S_MA;U;;BS_IC
35300101;;;IN35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5332U01;S_MA;U;;BS_IC
35300101;;;IT35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5315U01;S_MA;U;;BS_IC
35300101;;;MT40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9768U01;S_MA;U;;BS_IC
35300101;;;MY35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5331U01;S_MA;U;;BS_IC
35300101;;;NL35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5314U01;S_MA;U;;BS_IC
35300101;;;NL40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;1040U01;S_MA;U;;BS_IC
35300101;;;NL41;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;1050U01;S_MA;U;;BS_IC
35300101;;;NL42;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;4422U01;S_MA;U;;BS_IC
35300101;;;NL43;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S006U01;S_MA;U;;BS_IC
35300101;;;NL44;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S001U02;S_MA;U;;BS_IC
35300101;;;NO35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5325U01;S_MA;U;;BS_IC
35300101;;;NZ35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2166U01;S_MA;U;;BS_IC
35300101;;;PH35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5334U01;S_MA;U;;BS_IC
35300101;;;PL35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5321U01;S_MA;U;;BS_IC
35300101;;;PL40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;6885U01;S_MA;U;;BS_IC
35300101;;;PL41;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;6710U01;S_MA;U;;BS_IC
35300101;;;SE35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5308U01;S_MA;U;;BS_IC
35300101;;;SG35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5333U01;S_MA;U;;BS_IC
35300101;;;IE42;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9981U01;S_MA;U;;BS_IC
35300101;;;DE42;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5030U01;S_MA;U;;BS_IC
35300101;;;DE43;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S005U01;S_MA;U;;BS_IC
35300101;;;FI41;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S108U01;S_MA;U;;BS_IC
35300101;;;US35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5997U01;S_MA;U;;BS_IC
35300101;;;BE36;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5309U01;S_MA;U;;BS_IC
35300101;;;BE37;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S150U01;S_MA;U;;BS_IC
35300101;;;FR36;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5307U01;S_MA;U;;BS_IC
35300101;;;NL36;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5375U01;S_MA;U;;BS_IC
35300101;;;DE36;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5336U01;S_MA;U;;BS_IC
35300101;;;DE93;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5337U01;S_MA;U;;BS_IC
35300101;;;AU36;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2175U01;S_MA;U;;BS_IC
35300101;;;GB36;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2173U01;S_MA;U;;BS_IC
35300101;;;AU37;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2174U01;S_MA;U;;BS_IC
35300101;;;GB37;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5310U01;S_MA;U;;BS_IC
35300101;;;IE36;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9727U01;S_MA;U;;BS_IC
35300101;;;IE37;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9727U09;S_MA;U;;BS_IC
35300101;;;IE38;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9727U10;S_MA;U;;BS_IC
35300101;;;NL37;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;1050U29;S_MA;U;;BS_IC
35300101;;;NL38;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;1050U37;S_MA;U;;BS_IC
35300101;;;IE39;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9981U01;S_MA;U;;BS_IC
35300101;;;ES42;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S115U01;S_MA;U;;BS_IC
35300101;;;IE43;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9740U01;S_MA;U;;BS_IC
35300101;;;NL45;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;1050U24;S_MA;U;;BS_IC
35300101;;;NL46;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;1050U36;S_MA;U;;BS_IC
35300101;;;BE38;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S150U01;S_MA;U;;BS_IC
35300101;;;IE44;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9949U16;S_MA;U;;BS_IC
35300101;;;SE36;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S153U01;S_MA;U;;BS_IC
35300101;;;SE37;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S153U01;S_MA;U;;BS_IC
35300101;;;SE38;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S153U01;S_MA;U;;BS_IC
35300101;;;BE41;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S007U01;S_MA;U;;BS_IC
35300101;;;US36;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9712U01;S_MA;U;;BS_IC
35300102;;;;;;;;;;;BS337400;Intercompany current for intercompany cash pool;;;;;S_MA;U;;BS
35300102;;;AE35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2165U01;S_MA;U;;BS_IC
35300102;;;AT35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2162U01;S_MA;U;;BS_IC
35300102;;;AT40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;1045U01;S_MA;U;;BS_IC
35300102;;;AU35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2161U01;S_MA;U;;BS_IC
35300102;;;BE35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S038U01;S_MA;U;;BS_IC
35300102;;;BE40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2340U01;S_MA;U;;BS_IC
35300102;;;CH35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S071U01;S_MA;U;;BS_IC
35300102;;;CH41;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S105U01;S_MA;U;;BS_IC
35300102;;;CN35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5327U01;S_MA;U;;BS_IC
35300102;;;CZ35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5317U01;S_MA;U;;BS_IC
35300102;;;DE35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5300U01;S_MA;U;;BS_IC
35300102;;;DE40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;1020U01;S_MA;U;;BS_IC
35300102;;;DE41;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S005U01;S_MA;U;;BS_IC
35300102;;;DE91;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5324U01;S_MA;U;;BS_IC
35300102;;;DE92;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5323U01;S_MA;U;;BS_IC
35300102;;;DK40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2156U01;S_MA;U;;BS_IC
35300102;;;ES35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S060U01;S_MA;U;;BS_IC
35300102;;;ES40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S115U01;S_MA;U;;BS_IC
35300102;;;ES41;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S115U01;S_MA;U;;BS_IC
35300102;;;FI40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S108U02;S_MA;U;;BS_IC
35300102;;;FR35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S059U01;S_MA;U;;BS_IC
35300102;;;GB35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2160U01;S_MA;U;;BS_IC
35300102;;;GB40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;6053U01;S_MA;U;;BS_IC
35300102;;;HK91;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5326U01;S_MA;U;;BS_IC
35300102;;;IE40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9727U04;S_MA;U;;BS_IC
35300102;;;IE41;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;7140U01;S_MA;U;;BS_IC
35300102;;;IN35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5332U01;S_MA;U;;BS_IC
35300102;;;IT35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5315U01;S_MA;U;;BS_IC
35300102;;;MT40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9768U01;S_MA;U;;BS_IC
35300102;;;MY35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5331U01;S_MA;U;;BS_IC
35300102;;;NL35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5314U01;S_MA;U;;BS_IC
35300102;;;NL40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;1040U01;S_MA;U;;BS_IC
35300102;;;NL41;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;1050U01;S_MA;U;;BS_IC
35300102;;;NL42;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;4422U01;S_MA;U;;BS_IC
35300102;;;NL43;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S006U01;S_MA;U;;BS_IC
35300102;;;NL44;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S001U02;S_MA;U;;BS_IC
35300102;;;NO35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5325U01;S_MA;U;;BS_IC
35300102;;;NZ35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2166U01;S_MA;U;;BS_IC
35300102;;;PH35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5334U01;S_MA;U;;BS_IC
35300102;;;PL35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5321U01;S_MA;U;;BS_IC
35300102;;;PL40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;6885U01;S_MA;U;;BS_IC
35300102;;;PL41;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;6710U01;S_MA;U;;BS_IC
35300102;;;SE35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5308U01;S_MA;U;;BS_IC
35300102;;;SG35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5333U01;S_MA;U;;BS_IC
35300102;;;IE42;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9981U01;S_MA;U;;BS_IC
35300102;;;DE42;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5030U01;S_MA;U;;BS_IC
35300102;;;DE43;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S005U01;S_MA;U;;BS_IC
35300102;;;FI41;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S108U01;S_MA;U;;BS_IC
35300102;;;US35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5997U01;S_MA;U;;BS_IC
35300102;;;BE36;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5309U01;S_MA;U;;BS_IC
35300102;;;BE37;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S150U01;S_MA;U;;BS_IC
35300102;;;FR36;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5307U01;S_MA;U;;BS_IC
35300102;;;NL36;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5375U01;S_MA;U;;BS_IC
35300102;;;DE36;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5336U01;S_MA;U;;BS_IC
35300102;;;DE93;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5337U01;S_MA;U;;BS_IC
35300102;;;AU36;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2175U01;S_MA;U;;BS_IC
35300102;;;GB36;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2173U01;S_MA;U;;BS_IC
35300102;;;AU37;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2174U01;S_MA;U;;BS_IC
35300102;;;GB37;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5310U01;S_MA;U;;BS_IC
35300102;;;IE36;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9727U01;S_MA;U;;BS_IC
35300102;;;IE37;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9727U09;S_MA;U;;BS_IC
35300102;;;IE38;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9727U10;S_MA;U;;BS_IC
35300102;;;NL37;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;1050U29;S_MA;U;;BS_IC
35300102;;;NL38;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;1050U37;S_MA;U;;BS_IC
35300102;;;IE39;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9981U01;S_MA;U;;BS_IC
35300102;;;ES42;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S115U01;S_MA;U;;BS_IC
35300102;;;IE43;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9740U01;S_MA;U;;BS_IC
35300102;;;NL45;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;1050U24;S_MA;U;;BS_IC
35300102;;;NL46;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;1050U36;S_MA;U;;BS_IC
35300102;;;BE38;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S150U01;S_MA;U;;BS_IC
35300102;;;IE44;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9949U16;S_MA;U;;BS_IC
35300102;;;SE36;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S153U01;S_MA;U;;BS_IC
35300102;;;SE37;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S153U01;S_MA;U;;BS_IC
35300102;;;SE38;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S153U01;S_MA;U;;BS_IC
35300102;;;BE41;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S007U01;S_MA;U;;BS_IC
35300102;;;US36;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9712U01;S_MA;U;;BS_IC
35300103;;;;;;;;;;;BS337400;Intercompany current for intercompany cash pool;;;;;S_MA;U;;BS
35300103;;;AE35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2165U01;S_MA;U;;BS_IC
35300103;;;AT35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2162U01;S_MA;U;;BS_IC
35300103;;;AT40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;1045U01;S_MA;U;;BS_IC
35300103;;;AU35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2161U01;S_MA;U;;BS_IC
35300103;;;BE35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S038U01;S_MA;U;;BS_IC
35300103;;;BE40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2340U01;S_MA;U;;BS_IC
35300103;;;CH35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S071U01;S_MA;U;;BS_IC
35300103;;;CH41;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S105U01;S_MA;U;;BS_IC
35300103;;;CN35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5327U01;S_MA;U;;BS_IC
35300103;;;CZ35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5317U01;S_MA;U;;BS_IC
35300103;;;DE35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5300U01;S_MA;U;;BS_IC
35300103;;;DE40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;1020U01;S_MA;U;;BS_IC
35300103;;;DE41;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S005U01;S_MA;U;;BS_IC
35300103;;;DE91;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5324U01;S_MA;U;;BS_IC
35300103;;;DE92;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5323U01;S_MA;U;;BS_IC
35300103;;;DK40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2156U01;S_MA;U;;BS_IC
35300103;;;ES35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S060U01;S_MA;U;;BS_IC
35300103;;;ES40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S115U01;S_MA;U;;BS_IC
35300103;;;ES41;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S115U01;S_MA;U;;BS_IC
35300103;;;FI40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S108U02;S_MA;U;;BS_IC
35300103;;;FR35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S059U01;S_MA;U;;BS_IC
35300103;;;GB35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2160U01;S_MA;U;;BS_IC
35300103;;;GB40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;6053U01;S_MA;U;;BS_IC
35300103;;;HK91;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5326U01;S_MA;U;;BS_IC
35300103;;;IE40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9727U04;S_MA;U;;BS_IC
35300103;;;IE41;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;7140U01;S_MA;U;;BS_IC
35300103;;;IN35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5332U01;S_MA;U;;BS_IC
35300103;;;IT35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5315U01;S_MA;U;;BS_IC
35300103;;;MT40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9768U01;S_MA;U;;BS_IC
35300103;;;MY35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5331U01;S_MA;U;;BS_IC
35300103;;;NL35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5314U01;S_MA;U;;BS_IC
35300103;;;NL40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;1040U01;S_MA;U;;BS_IC
35300103;;;NL41;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;1050U01;S_MA;U;;BS_IC
35300103;;;NL42;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;4422U01;S_MA;U;;BS_IC
35300103;;;NL43;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S006U01;S_MA;U;;BS_IC
35300103;;;NL44;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S001U02;S_MA;U;;BS_IC
35300103;;;NO35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5325U01;S_MA;U;;BS_IC
35300103;;;NZ35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;2166U01;S_MA;U;;BS_IC
35300103;;;PH35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5334U01;S_MA;U;;BS_IC
35300103;;;PL35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5321U01;S_MA;U;;BS_IC
35300103;;;PL40;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;6885U01;S_MA;U;;BS_IC
35300103;;;PL41;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;6710U01;S_MA;U;;BS_IC
35300103;;;SE35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5308U01;S_MA;U;;BS_IC
35300103;;;SG35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5333U01;S_MA;U;;BS_IC
35300103;;;IE42;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;9981U01;S_MA;U;;BS_IC
35300103;;;DE42;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5030U01;S_MA;U;;BS_IC
35300103;;;DE43;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S005U01;S_MA;U;;BS_IC
35300103;;;FI41;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;S108U01;S_MA;U;;BS_IC
35300103;;;US35;;;;;;;;BSD337400;Intercompany current for intercompany cash pool;;;;5997U01;S_MA;U;;BS_IC
